productId,group,name,ext_num,cleanName,searchTerm,url,subTypeName,lowPrice,midPrice,marketPrice
272510,Miscellaneous Cards & Products,Gliscor E4 - 62/111 (Cracked Ice),062/111,Gliscor E4 62 111 Cracked Ice,Gliscor E4 62/111 Cracked Ice,https://www.tcgplayer.com/product/272510/pokemon-miscellaneous-cards-and-products-gliscor-e4-62-111-cracked-ice,Reverse Holofoil,19.99,28.31,45
272511,Miscellaneous Cards & Products,Flareon E4 - 60/111 (Cracked Ice),060/111,Flareon E4 60 111 Cracked Ice,Flareon E4 60/111 Cracked Ice,https://www.tcgplayer.com/product/272511/pokemon-miscellaneous-cards-and-products-flareon-e4-60-111-cracked-ice,Reverse Holofoil,114.75,114.88,115
272521,Miscellaneous Cards & Products,Divergent Powers Tin [Set of 3],,Divergent Powers Tin Set of 3,unopened Divergent Powers Tin Set of 3 Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/272521/pokemon-miscellaneous-cards-and-products-divergent-powers-tin-set-of-3,Normal,300,325,227.25
274102,Miscellaneous Cards & Products,Corviknight - 156/189 (Darkness Ablaze Stamped),156/189,Corviknight 156 189 Darkness Ablaze Stamped,Corviknight Darkness Ablaze Stamped,https://www.tcgplayer.com/product/274102/pokemon-miscellaneous-cards-and-products-corviknight-156-189-darkness-ablaze-stamped,Holofoil,20,24.99,21.43
275938,Miscellaneous Cards & Products,Pokemon TCG: Trainer's Toolkit (2022),,Pokemon TCG Trainers Toolkit 2022,Pokemon TCG: Trainer's Toolkit 2022 Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/275938/pokemon-miscellaneous-cards-and-products-pokemon-tcg-trainers-toolkit-2022,Normal,59,69,60.57
276390,Miscellaneous Cards & Products,Melmetal - 129/214 (Unbroken Bonds Stamped),129/214,Melmetal 129 214 Unbroken Bonds Stamped,Melmetal Unbroken Bonds Stamped,https://www.tcgplayer.com/product/276390/pokemon-miscellaneous-cards-and-products-melmetal-129-214-unbroken-bonds-stamped,Holofoil,19.95,69.57,
277564,Miscellaneous Cards & Products,Pokemon TCG: Trainer's Toolkit (2021) Case,,Pokemon TCG Trainers Toolkit 2021 Case,Pokemon TCG: Trainer's Toolkit 2021 Case Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/277564/pokemon-miscellaneous-cards-and-products-pokemon-tcg-trainers-toolkit-2021-case,Normal,239.95,239.95,189.8
277568,Miscellaneous Cards & Products,Infernape V Box,,Infernape V Box,unopened Infernape V Box Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/277568/pokemon-miscellaneous-cards-and-products-infernape-v-box,Normal,47.85,59.48,53.13
280847,Miscellaneous Cards & Products,Virizion V Box,,Virizion V Box,unopened Virizion V Box Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/280847/pokemon-miscellaneous-cards-and-products-virizion-v-box,Normal,54.99,79.99,41.83
280859,Miscellaneous Cards & Products,Deoxys V / Zeraora V Battle Decks [Set of 2],,Deoxys V Zeraora V Battle Decks Set of 2,Deoxys V / Zeraora V Battle Decks Set of 2 Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/280859/pokemon-miscellaneous-cards-and-products-deoxys-v-zeraora-v-battle-decks-set-of-2,Normal,20,27.99,25.04
280864,Miscellaneous Cards & Products,V Battle Deck Bundle [Deoxys V / Zeraora V],,V Battle Deck Bundle Deoxys V Zeraora V,V Battle Deck Bundle Deoxys V / Zeraora V Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/280864/pokemon-miscellaneous-cards-and-products-v-battle-deck-bundle-deoxys-v-zeraora-v,Normal,26.25,30.99,22.01
281981,Miscellaneous Cards & Products,Hidden Potential Tin [Rotom V],,Hidden Potential Tin Rotom V,unopened Hidden Potential Tin Rotom V Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/281981/pokemon-miscellaneous-cards-and-products-hidden-potential-tin-rotom-v,Normal,70,90,62.53
281982,Miscellaneous Cards & Products,Hidden Potential Tin [Gallade V],,Hidden Potential Tin Gallade V,unopened Hidden Potential Tin Gallade V Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/281982/pokemon-miscellaneous-cards-and-products-hidden-potential-tin-gallade-v,Normal,64.99,70,60.49
281984,Miscellaneous Cards & Products,Hidden Potential Tin [Giratina V],,Hidden Potential Tin Giratina V,unopened Hidden Potential Tin Giratina V Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/281984/pokemon-miscellaneous-cards-and-products-hidden-potential-tin-giratina-v,Normal,126.98,137,91.69
281988,Miscellaneous Cards & Products,Hidden Potential Tin [Rotom V] (International Version),,Hidden Potential Tin Rotom V International Version,unopened Hidden Potential Tin Rotom V International Version Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/281988/pokemon-miscellaneous-cards-and-products-hidden-potential-tin-rotom-v-international-version,Normal,65,65,
281989,Miscellaneous Cards & Products,Hidden Potential Tin [Gallade V] (International Version),,Hidden Potential Tin Gallade V International Version,unopened Hidden Potential Tin Gallade V International Version Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/281989/pokemon-miscellaneous-cards-and-products-hidden-potential-tin-gallade-v-international-version,Normal,60,60,
281990,Miscellaneous Cards & Products,Hidden Potential Tin [Giratina V] (International Version),,Hidden Potential Tin Giratina V International Version,unopened Hidden Potential Tin Giratina V International Version Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/281990/pokemon-miscellaneous-cards-and-products-hidden-potential-tin-giratina-v-international-version,Normal,100,100,
281993,Miscellaneous Cards & Products,Hidden Potential Tin [Set of 3],,Hidden Potential Tin Set of 3,unopened Hidden Potential Tin Set of 3 Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/281993/pokemon-miscellaneous-cards-and-products-hidden-potential-tin-set-of-3,Normal,272,300,193.99
282250,Miscellaneous Cards & Products,Holiday Calendar,,Holiday Calendar,Holiday Calendar Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/282250/pokemon-miscellaneous-cards-and-products-holiday-calendar,Normal,198,198.98,134.41
282797,Miscellaneous Cards & Products,Armaldo - 1/100 (Prerelease),001/100,Armaldo 1 100 Prerelease,Armaldo 1/100 Prerelease,https://www.tcgplayer.com/product/282797/pokemon-miscellaneous-cards-and-products-armaldo-1-100-prerelease,Holofoil,86.25,119.22,75
285695,Miscellaneous Cards & Products,Wartortle - 50/112 (Prerelease),050/112,Wartortle 50 112 Prerelease,Wartortle 50/112 Prerelease,https://www.tcgplayer.com/product/285695/pokemon-miscellaneous-cards-and-products-wartortle-50-112-prerelease,Normal,40.72,44.36,46.84
286477,Miscellaneous Cards & Products,Kyurem V Box,,Kyurem V Box,unopened Kyurem V Box Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/286477/pokemon-miscellaneous-cards-and-products-kyurem-v-box,Normal,185,185,
286613,Miscellaneous Cards & Products,Space Center - 91/107 (10th Anniversary),091/107,Space Center 91 107 10th Anniversary,Space Center 91/107 10th Anniversary,https://www.tcgplayer.com/product/286613/pokemon-miscellaneous-cards-and-products-space-center-91-107-10th-anniversary,Normal,49.97,54.98,44.56
475802,Miscellaneous Cards & Products,Mimikyu ex Box,,Mimikyu ex Box,unopened Mimikyu ex Box Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/475802/pokemon-miscellaneous-cards-and-products-mimikyu-ex-box,Normal,60,74.37,69.58
477254,Miscellaneous Cards & Products,Trainer's Legendary Box [Lugia],,Trainers Legendary Box Lugia,unopened Trainer's Legendary Box Lugia Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/477254/pokemon-miscellaneous-cards-and-products-trainers-legendary-box-lugia,Normal,238.98,269.48,222.98
477255,Miscellaneous Cards & Products,Trainer's Legendary Box [Ho-Oh],,Trainers Legendary Box Ho Oh,unopened Trainer's Legendary Box Ho Oh Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/477255/pokemon-miscellaneous-cards-and-products-trainers-legendary-box-ho-oh,Normal,227.95,249.99,245
478252,Miscellaneous Cards & Products,Mewtwo - 056/172 (Cosmos Holo),056/172,Mewtwo 056 172 Cosmos Holo,Mewtwo Cosmos Holo,https://www.tcgplayer.com/product/478252/pokemon-miscellaneous-cards-and-products-mewtwo-056-172-cosmos-holo,Holofoil,60,164,65.2
482138,Miscellaneous Cards & Products,Play! Pokemon Prize Pack Series One,,Play Pokemon Prize Pack Series One,Play! Pokemon Prize Pack Series One Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/482138/pokemon-miscellaneous-cards-and-products-play-pokemon-prize-pack-series-one,Normal,35,39.01,39.6
484372,Miscellaneous Cards & Products,Cyclizar ex Box,,Cyclizar ex Box,unopened Cyclizar ex Box Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/484372/pokemon-miscellaneous-cards-and-products-cyclizar-ex-box,Normal,30,37,33.16
484384,Miscellaneous Cards & Products,ex Battle Deck [Set of 2],,ex Battle Deck Set of 2,ex Battle Deck Set of 2 Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/484384/pokemon-miscellaneous-cards-and-products-ex-battle-deck-set-of-2,Normal,44,45.98,31.26
484830,Miscellaneous Cards & Products,Pikachu (Japanese 11th Movie Commemoration Set),003/009,Pikachu Japanese 11th Movie Commemoration Set,Pikachu Japanese 11th Movie Commemoration Set,https://www.tcgplayer.com/product/484830/pokemon-miscellaneous-cards-and-products-pikachu-japanese-11th-movie-commemoration-set,Holofoil,45.99,45.99,74
484945,Miscellaneous Cards & Products,Reverse World's Giratina (Japanese 11th Movie Commemoration Set),005/009,Reverse Worlds Giratina Japanese 11th Movie Commemoration Set,Reverse World's Giratina Japanese 11th Movie Commemoration Set,https://www.tcgplayer.com/product/484945/pokemon-miscellaneous-cards-and-products-reverse-worlds-giratina-japanese-11th-movie-commemoration-set,Holofoil,75,75,99
484953,Miscellaneous Cards & Products,Shieldon (Japanese 11th Movie Commemoration Set),007/009,Shieldon Japanese 11th Movie Commemoration Set,Shieldon Japanese 11th Movie Commemoration Set,https://www.tcgplayer.com/product/484953/pokemon-miscellaneous-cards-and-products-shieldon-japanese-11th-movie-commemoration-set,Holofoil,37.78,37.78,26
487791,Miscellaneous Cards & Products,Mischievous Pichu - 214/S-P,214/S-P,Mischievous Pichu 214 S P,Mischievous Pichu ,https://www.tcgplayer.com/product/487791/pokemon-miscellaneous-cards-and-products-mischievous-pichu-214-s-p,Normal,40,50,30.62
488324,Miscellaneous Cards & Products,Play! Pokemon Prize Pack Series Two,,Play Pokemon Prize Pack Series Two,Play! Pokemon Prize Pack Series Two Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/488324/pokemon-miscellaneous-cards-and-products-play-pokemon-prize-pack-series-two,Normal,40,50,26.39
489945,Miscellaneous Cards & Products,Marnie - 340/S-P,340/S-P,Marnie 340 S P,Marnie ,https://www.tcgplayer.com/product/489945/pokemon-miscellaneous-cards-and-products-marnie-340-s-p,Normal,18.79,19.39,19.52
489947,Miscellaneous Cards & Products,Cynthia - 155/S-P,155/S-P,Cynthia 155 S P,Cynthia ,https://www.tcgplayer.com/product/489947/pokemon-miscellaneous-cards-and-products-cynthia-155-s-p,Normal,36.77,41.37,45.77
497177,Miscellaneous Cards & Products,Annihilape ex Box,,Annihilape ex Box,unopened Annihilape ex Box Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/497177/pokemon-miscellaneous-cards-and-products-annihilape-ex-box,Normal,34.99,50.23,35.64
497380,Miscellaneous Cards & Products,Pokemon TCG: Trainer's Toolkit (2023),,Pokemon TCG Trainers Toolkit 2023,Pokemon TCG: Trainer's Toolkit 2023 Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/497380/pokemon-miscellaneous-cards-and-products-pokemon-tcg-trainers-toolkit-2023,Normal,30,47.99,35.94
497387,Miscellaneous Cards & Products,Paldea Legends Tin [Koraidon ex] (International Version),,Paldea Legends Tin Koraidon ex International Version,unopened Paldea Legends Tin Koraidon ex International Version Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/497387/pokemon-miscellaneous-cards-and-products-paldea-legends-tin-koraidon-ex-international-version,Normal,39.99,45,36.81
497388,Miscellaneous Cards & Products,Paldea Legends Tin [Miraidon ex] (International Version),,Paldea Legends Tin Miraidon ex International Version,unopened Paldea Legends Tin Miraidon ex International Version Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/497388/pokemon-miscellaneous-cards-and-products-paldea-legends-tin-miraidon-ex-international-version,Normal,35.99,42.45,37.02
497389,Miscellaneous Cards & Products,Paldea Legends Tin [Miraidon ex],,Paldea Legends Tin Miraidon ex,unopened Paldea Legends Tin Miraidon ex Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/497389/pokemon-miscellaneous-cards-and-products-paldea-legends-tin-miraidon-ex,Normal,34.9,34.9,33.17
497390,Miscellaneous Cards & Products,Paldea Legends Tin [Koraidon ex],,Paldea Legends Tin Koraidon ex,unopened Paldea Legends Tin Koraidon ex Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/497390/pokemon-miscellaneous-cards-and-products-paldea-legends-tin-koraidon-ex,Normal,34.99,37.9,31.83
497870,Miscellaneous Cards & Products,Summer 2023 Collector's Chest Tin,,Summer 2023 Collectors Chest Tin,unopened Summer 2023 Collector's Chest Tin Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/497870/pokemon-miscellaneous-cards-and-products-summer-2023-collectors-chest-tin,Normal,79.99,113.33,64.15
498043,Miscellaneous Cards & Products,Mimikyu ex Showcase,,Mimikyu ex Showcase,Mimikyu ex Showcase Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/498043/pokemon-miscellaneous-cards-and-products-mimikyu-ex-showcase,Normal,50.75,67.86,50.75
504250,Miscellaneous Cards & Products,Deluxe Battle Deck [Meowscarada ex],,Deluxe Battle Deck Meowscarada ex,Deluxe Battle Deck Meowscarada ex Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/504250/pokemon-miscellaneous-cards-and-products-deluxe-battle-deck-meowscarada-ex,Normal,39,39,24.9
504252,Miscellaneous Cards & Products,Deluxe Battle Deck [Quaquaval ex],,Deluxe Battle Deck Quaquaval ex,Deluxe Battle Deck Quaquaval ex Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/504252/pokemon-miscellaneous-cards-and-products-deluxe-battle-deck-quaquaval-ex,Normal,19.62,23.99,19.83
504330,Miscellaneous Cards & Products,Paldea Partners Tin [Meowscarada ex],,Paldea Partners Tin Meowscarada ex,unopened Paldea Partners Tin Meowscarada ex Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/504330/pokemon-miscellaneous-cards-and-products-paldea-partners-tin-meowscarada-ex,Normal,34.99,49.99,34.47
504332,Miscellaneous Cards & Products,Paldea Partners Tin [Meowscarada ex] [International Edition],,Paldea Partners Tin Meowscarada ex International Edition,unopened Paldea Partners Tin Meowscarada ex International Edition Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/504332/pokemon-miscellaneous-cards-and-products-paldea-partners-tin-meowscarada-ex-international-edition,Normal,49.87,67.44,44.9
504431,Miscellaneous Cards & Products,Paldea Partners Tin [Skeledirge ex],,Paldea Partners Tin Skeledirge ex,unopened Paldea Partners Tin Skeledirge ex Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/504431/pokemon-miscellaneous-cards-and-products-paldea-partners-tin-skeledirge-ex,Normal,45,49.99,33.39
504435,Miscellaneous Cards & Products,Paldea Partners Tin [Skeledirge ex] [International Edition],,Paldea Partners Tin Skeledirge ex International Edition,unopened Paldea Partners Tin Skeledirge ex International Edition Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/504435/pokemon-miscellaneous-cards-and-products-paldea-partners-tin-skeledirge-ex-international-edition,Normal,90,95,
504438,Miscellaneous Cards & Products,Paldea Partners Tin [Quaquaval ex],,Paldea Partners Tin Quaquaval ex,unopened Paldea Partners Tin Quaquaval ex Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/504438/pokemon-miscellaneous-cards-and-products-paldea-partners-tin-quaquaval-ex,Normal,34,38.49,34.06
504442,Miscellaneous Cards & Products,Paldea Partners Tin [Quaquaval ex] [International],,Paldea Partners Tin Quaquaval ex International,unopened Paldea Partners Tin Quaquaval ex International Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/504442/pokemon-miscellaneous-cards-and-products-paldea-partners-tin-quaquaval-ex-international,Normal,44.97,49.97,44.97
505939,Miscellaneous Cards & Products,Holiday Calendar 2023,,Holiday Calendar 2023,Holiday Calendar 2023 Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/505939/pokemon-miscellaneous-cards-and-products-holiday-calendar-2023,Normal,92.9,97.48,80.5
509570,Miscellaneous Cards & Products,Paldea Legends Tins [Bundle of 2],,Paldea Legends Tins Bundle of 2,unopened Paldea Legends Tins Bundle of 2 Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/509570/pokemon-miscellaneous-cards-and-products-paldea-legends-tins-bundle-of-2,Normal,77.9,77.9,63.9
514256,Miscellaneous Cards & Products,Pokémon Collector's Chest Plus Pencil Case,,Pokemon Collectors Chest Plus Pencil Case,Pokémon Collector's Chest Plus Pencil Case Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/514256/pokemon-miscellaneous-cards-and-products-pokemon-collectors-chest-plus-pencil-case,Normal,85.9,100,
516577,Miscellaneous Cards & Products,Roaring Moon ex Box,,Roaring Moon ex Box,unopened Roaring Moon ex Box Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/516577/pokemon-miscellaneous-cards-and-products-roaring-moon-ex-box,Normal,30,44.97,37.67
516578,Miscellaneous Cards & Products,Iron Valiant ex Box,,Iron Valiant ex Box,unopened Iron Valiant ex Box Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/516578/pokemon-miscellaneous-cards-and-products-iron-valiant-ex-box,Normal,30,43.96,36.9
516647,Miscellaneous Cards & Products,Fall 2023 Collector Chest,,Fall 2023 Collector Chest,Fall 2023 Collector Chest Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/516647/pokemon-miscellaneous-cards-and-products-fall-2023-collector-chest,Normal,49.13,65.5,46.84
516946,Miscellaneous Cards & Products,Poke Ball Tin Display (Q3 2023),,Poke Ball Tin Display Q3 2023,unopened Poke Ball Tin Display Q3 2023 Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/516946/pokemon-miscellaneous-cards-and-products-poke-ball-tin-display-q3-2023,Normal,349.99,349.99,
516987,Miscellaneous Cards & Products,Pokemon - Poke Ball Tin - Lure Ball,,Pokemon Poke Ball Tin Lure Ball,unopened Pokemon Poke Ball Tin Lure Ball Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/516987/pokemon-miscellaneous-cards-and-products-pokemon-poke-ball-tin-lure-ball,Normal,199.99,199.99,81.19
517101,Miscellaneous Cards & Products,Paldea Partners Tin [Set of 3],,Paldea Partners Tin Set of 3,unopened Paldea Partners Tin Set of 3 Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/517101/pokemon-miscellaneous-cards-and-products-paldea-partners-tin-set-of-3,Normal,100,105,109.99
527671,Miscellaneous Cards & Products,ex Battle Deck [Greninja ex],,ex Battle Deck Greninja ex,ex Battle Deck Greninja ex Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/527671/pokemon-miscellaneous-cards-and-products-ex-battle-deck-greninja-ex,Normal,20,21.34,16.56
527801,Miscellaneous Cards & Products,Oinkologne ex Box,,Oinkologne ex Box,unopened Oinkologne ex Box Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/527801/pokemon-miscellaneous-cards-and-products-oinkologne-ex-box,Normal,40.47,55,39.48
528230,Miscellaneous Cards & Products,Umbreon (Obsidian Flames Stamped),130/197,Umbreon Obsidian Flames Stamped,Umbreon Obsidian Flames Stamped,https://www.tcgplayer.com/product/528230/pokemon-miscellaneous-cards-and-products-umbreon-obsidian-flames-stamped,Reverse Holofoil,22.88,42.49,19.2
530756,Miscellaneous Cards & Products,Yu Nagaba x Pokemon - Eevee's Special Promo Pack,,Yu Nagaba x Pokemon Eevees Special Promo Pack,Yu Nagaba x Pokemon Eevee's Special Promo Pack Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/530756/pokemon-miscellaneous-cards-and-products-yu-nagaba-x-pokemon-eevees-special-promo-pack,Normal,99.99,112.5,94.7
531572,Miscellaneous Cards & Products,Mabosstiff ex Box,,Mabosstiff ex Box,unopened Mabosstiff ex Box Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/531572/pokemon-miscellaneous-cards-and-products-mabosstiff-ex-box,Normal,27.94,39.95,32.2
531574,Miscellaneous Cards & Products,ex Battle Deck [Houndoom ex],,ex Battle Deck Houndoom ex,ex Battle Deck Houndoom ex Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/531574/pokemon-miscellaneous-cards-and-products-ex-battle-deck-houndoom-ex,Normal,24,24.5,16.1
532025,Miscellaneous Cards & Products,Paldea Adventure Chest,,Paldea Adventure Chest,Paldea Adventure Chest Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/532025/pokemon-miscellaneous-cards-and-products-paldea-adventure-chest,Normal,64,75,74.37
539385,Miscellaneous Cards & Products,League Battle Deck [Gardevoir ex],,League Battle Deck Gardevoir ex,League Battle Deck Gardevoir ex Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/539385/pokemon-miscellaneous-cards-and-products-league-battle-deck-gardevoir-ex,Normal,33.01,58.53,38.25
539428,Miscellaneous Cards & Products,Deluxe Battle Deck [Zapdos ex],,Deluxe Battle Deck Zapdos ex,Deluxe Battle Deck Zapdos ex Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/539428/pokemon-miscellaneous-cards-and-products-deluxe-battle-deck-zapdos-ex,Normal,19.73,29.5,20.53
539429,Miscellaneous Cards & Products,Deluxe Battle Deck [Ninetales ex],,Deluxe Battle Deck Ninetales ex,Deluxe Battle Deck Ninetales ex Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/539429/pokemon-miscellaneous-cards-and-products-deluxe-battle-deck-ninetales-ex,Normal,27,31,21.79
541168,Miscellaneous Cards & Products,Pokemon Stacking Tin: Psychic,,Pokemon Stacking Tin Psychic,unopened Pokemon Stacking Tin: Psychic Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/541168/pokemon-miscellaneous-cards-and-products-pokemon-stacking-tin-psychic,Normal,31.96,31.96,29.49
541171,Miscellaneous Cards & Products,Pokemon Stacking Tin: Metal,,Pokemon Stacking Tin Metal,unopened Pokemon Stacking Tin: Metal Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/541171/pokemon-miscellaneous-cards-and-products-pokemon-stacking-tin-metal,Normal,28.94,30.39,22.15
541175,Miscellaneous Cards & Products,Pokemon Stacking Tin: Dragon,,Pokemon Stacking Tin Dragon,unopened Pokemon Stacking Tin: Dragon Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/541175/pokemon-miscellaneous-cards-and-products-pokemon-stacking-tin-dragon,Normal,31.98,31.98,26.42
541205,Miscellaneous Cards & Products,"Pokemon Stacking Tins [Set of 3] (Psychic, Metal, and Dragon)",,Pokemon Stacking Tins Set of 3 Psychic Metal and Dragon,"unopened Pokemon Stacking Tins Set of 3 Psychic, Metal, and Dragon Miscellaneous Cards & Products ",https://www.tcgplayer.com/product/541205/pokemon-miscellaneous-cards-and-products-pokemon-stacking-tins-set-of-3-psychic-metal-and-dragon,Normal,75.67,122.39,100.32
543171,Miscellaneous Cards & Products,Paldea Legends Tins [Bundle of 2] (International Version),,Paldea Legends Tins Bundle of 2 International Version,unopened Paldea Legends Tins Bundle of 2 International Version Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/543171/pokemon-miscellaneous-cards-and-products-paldea-legends-tins-bundle-of-2-international-version,Normal,89.9,95,74.36
544239,Miscellaneous Cards & Products,Paradox Clash Tin [Walking Wake ex],,Paradox Clash Tin Walking Wake ex,unopened Paradox Clash Tin Walking Wake ex Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/544239/pokemon-miscellaneous-cards-and-products-paradox-clash-tin-walking-wake-ex,Normal,26.48,34.99,30.18
544241,Miscellaneous Cards & Products,Paradox Clash Tin [Iron Leaves ex],,Paradox Clash Tin Iron Leaves ex,unopened Paradox Clash Tin Iron Leaves ex Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/544241/pokemon-miscellaneous-cards-and-products-paradox-clash-tin-iron-leaves-ex,Normal,26.99,38.59,28.28
545659,Miscellaneous Cards & Products,Iron Moth - 028/182 (European Promo),028/182,Iron Moth 028 182 European Promo,Iron Moth European Promo,https://www.tcgplayer.com/product/545659/pokemon-miscellaneous-cards-and-products-iron-moth-028-182-european-promo,Reverse Holofoil,30.15,47.77,30.16
546458,Miscellaneous Cards & Products,Grafaiai ex Box,,Grafaiai ex Box,unopened Grafaiai ex Box Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/546458/pokemon-miscellaneous-cards-and-products-grafaiai-ex-box,Normal,28,40,34.86
547129,Miscellaneous Cards & Products,Palafin ex Box,,Palafin ex Box,unopened Palafin ex Box Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/547129/pokemon-miscellaneous-cards-and-products-palafin-ex-box,Normal,28.99,39.99,31.96
549454,Miscellaneous Cards & Products,Back-to-School 2024 Collector Chest,,Back to School 2024 Collector Chest,Back to School 2024 Collector Chest Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/549454/pokemon-miscellaneous-cards-and-products-back-to-school-2024-collector-chest,Normal,33.48,42.97,39.59
550633,Miscellaneous Cards & Products,Koraidon - 119/162 (EB Games Promo),119/162,Koraidon 119 162 EB Games Promo,Koraidon EB Games Promo,https://www.tcgplayer.com/product/550633/pokemon-miscellaneous-cards-and-products-koraidon-119-162-eb-games-promo,Holofoil,37.99,37.99,38.97
559089,Miscellaneous Cards & Products,Holiday Calendar 2024,,Holiday Calendar 2024,Holiday Calendar 2024 Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/559089/pokemon-miscellaneous-cards-and-products-holiday-calendar-2024,Normal,60,65.73,67.47
559565,Miscellaneous Cards & Products,Eevee - 133/165 (Pokemon Together),133/165,Eevee 133 165 Pokemon Together,Eevee Pokemon Together,https://www.tcgplayer.com/product/559565/pokemon-miscellaneous-cards-and-products-eevee-133-165-pokemon-together,Normal,179.98,190,122.54
559566,Miscellaneous Cards & Products,Pikachu - 025/165 (Pokemon Together),025/165,Pikachu 025 165 Pokemon Together,Pikachu Pokemon Together,https://www.tcgplayer.com/product/559566/pokemon-miscellaneous-cards-and-products-pikachu-025-165-pokemon-together,Normal,149.98,250,124.21
561521,Miscellaneous Cards & Products,Houndstone ex Box,,Houndstone ex Box,unopened Houndstone ex Box Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/561521/pokemon-miscellaneous-cards-and-products-houndstone-ex-box,Normal,27,39.99,34.87
562354,Miscellaneous Cards & Products,Paradox Destinies Tin [Iron Crown ex],,Paradox Destinies Tin Iron Crown ex,unopened Paradox Destinies Tin Iron Crown ex Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/562354/pokemon-miscellaneous-cards-and-products-paradox-destinies-tin-iron-crown-ex,Normal,24,34.99,25.99
562356,Miscellaneous Cards & Products,Paradox Destinies Tin [Iron Boulder ex],,Paradox Destinies Tin Iron Boulder ex,unopened Paradox Destinies Tin Iron Boulder ex Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/562356/pokemon-miscellaneous-cards-and-products-paradox-destinies-tin-iron-boulder-ex,Normal,30,35,25.31
562357,Miscellaneous Cards & Products,Paradox Destinies Tin [Raging Bolt ex],,Paradox Destinies Tin Raging Bolt ex,unopened Paradox Destinies Tin Raging Bolt ex Miscellaneous Cards & Products ,https://www.tcgplayer.com/product/562357/pokemon-miscellaneous-cards-and-products-paradox-destinies-tin-raging-bolt-ex,Normal,30,39.98,25.29
