productId,group,name,ext_num,cleanName,searchTerm,url,subTypeName,lowPrice,midPrice,marketPrice
90655,Legend Maker,Wynaut,71/92,Wynaut,"Wynaut ""71/92"" Legend Maker reverse holo",https://www.tcgplayer.com/product/90655/pokemon-legend-maker-wynaut,Reverse Holofoil,20.0,28.5,24.22
98557,Legend Maker,Legend Maker Booster Pack,,Legend Maker Booster Pack,unopened Booster Pack Legend Maker ,https://www.tcgplayer.com/product/98557/pokemon-legend-maker-legend-maker-booster-pack,Normal,999.99,1250.0,464.0
83683,Delta Species,Azumarill,114/113,Azumarill,"Azumarill ""114/113"" Delta Species holo",https://www.tcgplayer.com/product/83683/pokemon-delta-species-azumarill,Holofoil,42.99,50.0,61.66
83687,Delta Species,Azumarill (Delta Species),19/113,Azumarill Delta Species,"Azumarill Delta Species ""19/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/83687/pokemon-delta-species-azumarill-delta-species,Reverse Holofoil,54.98,54.99,46.47
83689,Delta Species,Azurill,20/113,Azurill,"Azurill ""20/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/83689/pokemon-delta-species-azurill,Reverse Holofoil,44.98,88.88,34.5
83775,Delta Species,Beedrill (Delta Species),1/113,Beedrill Delta Species,"Beedrill Delta Species ""1/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/83775/pokemon-delta-species-beedrill-delta-species,Reverse Holofoil,49.95,64.97,32.14
83794,Delta Species,Beldum (Delta Species),59/113,Beldum Delta Species,"Beldum Delta Species ""59/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/83794/pokemon-delta-species-beldum-delta-species,Reverse Holofoil,29.39,30.0,17.98
84533,Delta Species,Cubone,60/113,Cubone,"Cubone ""60/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/84533/pokemon-delta-species-cubone,Reverse Holofoil,78.88,78.88,58.46
84832,Delta Species,Ditto,35/113,Ditto,"Ditto ""35/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/84832/pokemon-delta-species-ditto,Reverse Holofoil,149.99,169.99,80.75
84833,Delta Species,Ditto (Bulbasaur),36/113,Ditto Bulbasaur,"Ditto Bulbasaur ""36/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/84833/pokemon-delta-species-ditto-bulbasaur,Reverse Holofoil,399.95,399.99,136.0
84834,Delta Species,Ditto - 037/113 (Charmander),37/113,Ditto 037 113 Charmander,"Ditto 0 Charmander ""37/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/84834/pokemon-delta-species-ditto-037-113-charmander,Reverse Holofoil,127.65,141.88,181.98
84835,Delta Species,Ditto - 038/113 (Mr. Mime),38/113,Ditto 038 113 Mr Mime,"Ditto 0 Mr. Mime ""38/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/84835/pokemon-delta-species-ditto-038-113-mr-mime,Reverse Holofoil,96.95,120.21,97.62
84836,Delta Species,Ditto - 039/113 (Pikachu),39/113,Ditto 039 113 Pikachu,"Ditto 0 Pikachu ""39/113"" Delta Species",https://www.tcgplayer.com/product/84836/pokemon-delta-species-ditto-039-113-pikachu,Normal,49.89,52.99,55.58
84837,Delta Species,Ditto - 040/113 (Squirtle),40/113,Ditto 040 113 Squirtle,"Ditto 0 Squirtle ""40/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/84837/pokemon-delta-species-ditto-040-113-squirtle,Reverse Holofoil,189.97,195.0,245.0
84838,Delta Species,Ditto - 61/113 (Charmander),061/113,Ditto 61 113 Charmander,"Ditto 61/113 Charmander ""061/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/84838/pokemon-delta-species-ditto-61-113-charmander,Reverse Holofoil,119.99,119.99,154.49
84839,Delta Species,Ditto (Geodude),62/113,Ditto Geodude,"Ditto Geodude ""62/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/84839/pokemon-delta-species-ditto-geodude,Reverse Holofoil,89.99,169.58,161.5
84840,Delta Species,Ditto - 63/113 (Pikachu),063/113,Ditto 63 113 Pikachu,"Ditto 63/113 Pikachu ""063/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/84840/pokemon-delta-species-ditto-63-113-pikachu,Reverse Holofoil,99.97,121.11,224.5
84841,Delta Species,Ditto - 64/113 (Squirtle),064/113,Ditto 64 113 Squirtle,"Ditto 64/113 Squirtle ""064/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/84841/pokemon-delta-species-ditto-64-113-squirtle,Reverse Holofoil,152.48,153.74,150.0
84905,Delta Species,Dragonair - 41/113 (Delta Species),041/113,Dragonair 41 113 Delta Species,"Dragonair 41/113 Delta Species ""041/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/84905/pokemon-delta-species-dragonair-41-113-delta-species,Reverse Holofoil,72.0,75.0,46.48
84906,Delta Species,Dragonair - 42/113 (Delta Species),042/113,Dragonair 42 113 Delta Species,"Dragonair 42/113 Delta Species ""042/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/84906/pokemon-delta-species-dragonair-42-113-delta-species,Reverse Holofoil,49.99,54.99,44.7
84917,Delta Species,Dragonite (Delta Species),3/113,Dragonite Delta Species,"Dragonite Delta Species ""3/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/84917/pokemon-delta-species-dragonite-delta-species,Reverse Holofoil,169.25,284.6,183.33
84940,Delta Species,Dratini - 065/113 (Delta Species),65/113,Dratini 065 113 Delta Species,"Dratini 0 Delta Species ""65/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/84940/pokemon-delta-species-dratini-065-113-delta-species,Reverse Holofoil,28.85,49.4,33.51
84941,Delta Species,Dratini - 066/113 (Delta Species),66/113,Dratini 066 113 Delta Species,"Dratini 0 Delta Species ""66/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/84941/pokemon-delta-species-dratini-066-113-delta-species,Reverse Holofoil,29.25,31.63,29.27
84975,Delta Species,Drowzee,67/113,Drowzee,"Drowzee ""67/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/84975/pokemon-delta-species-drowzee,Reverse Holofoil,79.99,87.5,42.56
85082,Delta Species,Eevee - 069/113,69/113,Eevee 069 113,"Eevee 0 ""69/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/85082/pokemon-delta-species-eevee-069-113,Reverse Holofoil,98.0,112.95,71.8
85097,Delta Species,Eevee - 068/113,68/113,Eevee 068 113,"Eevee 0 ""68/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/85097/pokemon-delta-species-eevee-068-113,Reverse Holofoil,34.99,34.99,64.5
85327,Delta Species,Espeon (Delta Species),4/113,Espeon Delta Species,"Espeon Delta Species ""4/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/85327/pokemon-delta-species-espeon-delta-species,Reverse Holofoil,128.99,159.99,198.2
85501,Delta Species,Flareon (Delta Species),5/113,Flareon Delta Species,"Flareon Delta Species ""5/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/85501/pokemon-delta-species-flareon-delta-species,Reverse Holofoil,64.99,99.95,99.96
85505,Delta Species,Flareon ex,108/113,Flareon ex,"Flareon ex ""108/113"" Delta Species holo",https://www.tcgplayer.com/product/85505/pokemon-delta-species-flareon-ex,Holofoil,220.29,250.0,249.99
85640,Delta Species,Gardevoir (Delta Species),6/113,Gardevoir Delta Species,"Gardevoir Delta Species ""6/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/85640/pokemon-delta-species-gardevoir-delta-species,Reverse Holofoil,40.0,45.41,199.99
86153,Delta Species,Holon Transceiver,98/113,Holon Transceiver,"Holon Transceiver ""98/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/86153/pokemon-delta-species-holon-transceiver,Reverse Holofoil,66.49,69.99,46.19
86155,Delta Species,Holon's Electrode,21/113,Holons Electrode,"Holon's Electrode ""21/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/86155/pokemon-delta-species-holons-electrode,Reverse Holofoil,39.11,49.99,19.66
86253,Delta Species,Hypno,23/113,Hypno,"Hypno ""23/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/86253/pokemon-delta-species-hypno,Reverse Holofoil,25.0,34.79,20.34
86266,Delta Species,Illumise,45/113,Illumise,"Illumise ""45/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/86266/pokemon-delta-species-illumise,Reverse Holofoil,22.98,22.99,9.16
86349,Delta Species,Jolteon (Delta Species),7/113,Jolteon Delta Species,"Jolteon Delta Species ""7/113"" Delta Species reverse holo",https://www.tcgplayer.com/product/86349/pokemon-delta-species-jolteon-delta-species,Reverse Holofoil,179.69,275.0,150.0
86352,Delta Species,Jolteon ex,109/113,Jolteon ex,"Jolteon ex ""109/113"" Delta Species holo",https://www.tcgplayer.com/product/86352/pokemon-delta-species-jolteon-ex,Holofoil,124.94,159.08,204.48
86552,Delta Species,Kyogre Star,112/113,Kyogre Star,"Kyogre Star ""112/113"" Delta Species holo",https://www.tcgplayer.com/product/86552/pokemon-delta-species-kyogre-star,Holofoil,1100.0,1600.0,2100.98
