productId,group,name,cleanName,url,subTypeName,lowPrice,midPrice,marketPrice
692987,Reality Fracture,Reality Fracture - Draft Night,Reality Fracture Draft Night,https://www.tcgplayer.com/product/692987/magic-reality-fracture-reality-fracture-draft-night,Normal,113.9,116.84,118.86
692994,Reality Fracture,Bloodline Recollector,Bloodline Recollector,https://www.tcgplayer.com/product/692994/magic-reality-fracture-bloodline-recollector,Normal,99.99,99.99,89.99
692968,The Hobbit,The Hobbit Scene Box - Crack the Plates,The Hobbit Scene Box Crack the Plates,https://www.tcgplayer.com/product/692968/magic-the-hobbit-the-hobbit-scene-box-crack-the-plates,Normal,63.96,78.61,78.93
692969,The Hobbit,The Hobbit Scene Box - Treasures of Smaug,The Hobbit Scene Box Treasures of Smaug,https://www.tcgplayer.com/product/692969/magic-the-hobbit-the-hobbit-scene-box-treasures-of-smaug,Normal,82.0,82.11,79.28
692975,The Hobbit,The Hobbit - Draft Night,The Hobbit Draft Night,https://www.tcgplayer.com/product/692975/magic-the-hobbit-the-hobbit-draft-night,Normal,197.4,197.66,157.69
693003,The Hobbit,Smaug the Magnificent,Smaug the Magnificent,https://www.tcgplayer.com/product/693003/magic-the-hobbit-smaug-the-magnificent,Normal,69.97,69.98,68.17
668454,Marvel Super Heroes,The Coming of Galactus,The Coming of Galactus,https://www.tcgplayer.com/product/668454/magic-marvel-super-heroes-the-coming-of-galactus,Normal,14.01,14.03,38.85
668460,Marvel Super Heroes,Bruce Banner,Bruce Banner,https://www.tcgplayer.com/product/668460/magic-marvel-super-heroes-bruce-banner,Normal,26.84,26.84,37.7
668470,Marvel Super Heroes,World War Hulk (Borderless),World War Hulk Borderless,https://www.tcgplayer.com/product/668470/magic-marvel-super-heroes-world-war-hulk-borderless,Normal,43.96,43.97,59.33
668475,Marvel Super Heroes,World War Hulk,World War Hulk,https://www.tcgplayer.com/product/668475/magic-marvel-super-heroes-world-war-hulk,Foil,59.99,59.99,59.99
675619,Marvel Super Heroes,Marvel Super Heroes Scene Box - Heroes United,Marvel Super Heroes Scene Box Heroes United,https://www.tcgplayer.com/product/675619/magic-marvel-super-heroes-marvel-super-heroes-scene-box-heroes-united,Normal,46.8,51.54,52.43
675620,Marvel Super Heroes,Marvel Super Heroes Scene Box - Villains Unleashed,Marvel Super Heroes Scene Box Villains Unleashed,https://www.tcgplayer.com/product/675620/magic-marvel-super-heroes-marvel-super-heroes-scene-box-villains-unleashed,Normal,55.75,59.95,61.29
675625,Marvel Super Heroes,Marvel Super Heroes - Draft Night,Marvel Super Heroes Draft Night,https://www.tcgplayer.com/product/675625/magic-marvel-super-heroes-marvel-super-heroes-draft-night,Normal,99.8,104.19,100.66
693022,Marvel Super Heroes,The Mind Stone,The Mind Stone,https://www.tcgplayer.com/product/693022/magic-marvel-super-heroes-the-mind-stone,Normal,94.0,94.02,93.12
696245,Marvel Super Heroes,Doctor Doom (Borderless) (365),Doctor Doom Borderless 365,https://www.tcgplayer.com/product/696245/magic-marvel-super-heroes-doctor-doom-borderless-365,Normal,199.99,199.99,149.99
696268,Marvel Super Heroes,Monica Rambeau (Borderless) (0356),Monica Rambeau Borderless 0356,https://www.tcgplayer.com/product/696268/magic-marvel-super-heroes-monica-rambeau-borderless-0356,Normal,90.0,90.0,89.99
696299,Marvel Super Heroes,"Thor, God of Thunder",Thor God of Thunder,https://www.tcgplayer.com/product/696299/magic-marvel-super-heroes-thor-god-of-thunder,Foil,45.0,45.0,45.0
696305,Marvel Super Heroes,The Scarlet Witch (Borderless),The Scarlet Witch Borderless,https://www.tcgplayer.com/product/696305/magic-marvel-super-heroes-the-scarlet-witch-borderless,Normal,64.96,64.97,77.99
696306,Marvel Super Heroes,"Thor, God of Thunder (Borderless) (0369)",Thor God of Thunder Borderless 0369,https://www.tcgplayer.com/product/696306/magic-marvel-super-heroes-thor-god-of-thunder-borderless-0369,Normal,95.0,95.0,94.99
696307,Marvel Super Heroes,"Quicksilver, Brash Blur (Extended Art)",Quicksilver Brash Blur Extended Art,https://www.tcgplayer.com/product/696307/magic-marvel-super-heroes-quicksilver-brash-blur-extended-art,Normal,49.99,49.99,49.99
696314,Marvel Super Heroes,The Unbeatable Squirrel Girl (Borderless),The Unbeatable Squirrel Girl Borderless,https://www.tcgplayer.com/product/696314/magic-marvel-super-heroes-the-unbeatable-squirrel-girl-borderless,Normal,110.0,110.0,74.98
696339,Marvel Super Heroes,"Wolverine, Fierce Fighter (Borderless)",Wolverine Fierce Fighter Borderless,https://www.tcgplayer.com/product/696339/magic-marvel-super-heroes-wolverine-fierce-fighter-borderless,Normal,59.96,59.97,64.99
696535,Marvel Super Heroes,Jennifer Walters,Jennifer Walters,https://www.tcgplayer.com/product/696535/magic-marvel-super-heroes-jennifer-walters,Normal,32.36,32.36,46.2
696579,Marvel Super Heroes,"Winter Soldier, Icy Assassin (Borderless)",Winter Soldier Icy Assassin Borderless,https://www.tcgplayer.com/product/696579/magic-marvel-super-heroes-winter-soldier-icy-assassin-borderless,Normal,69.99,70.0,69.99
675565,Secrets of Strixhaven,Secrets of Strixhaven - Draft Night,Secrets of Strixhaven Draft Night,https://www.tcgplayer.com/product/675565/magic-secrets-of-strixhaven-secrets-of-strixhaven-draft-night,Normal,76.0,99.97,81.76
686619,Secrets of Strixhaven,"Witherbloom, the Balancer (Borderless)",Witherbloom the Balancer Borderless,https://www.tcgplayer.com/product/686619/magic-secrets-of-strixhaven-witherbloom-the-balancer-borderless,Foil,35.0,45.05,44.1
675593,Secrets of Strixhaven: Mystical Archive,Stock Up (JP Alternate Art) (Silver Scroll Foil),Stock Up JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/675593/magic-secrets-of-strixhaven-mystical-archive-stock-up-jp-alternate-art-silver-scroll-foil,Foil,40.99,51.53,43.01
686552,Secrets of Strixhaven: Mystical Archive,Vampiric Tutor,Vampiric Tutor,https://www.tcgplayer.com/product/686552/magic-secrets-of-strixhaven-mystical-archive-vampiric-tutor,Normal,56.64,65.05,59.41
686555,Secrets of Strixhaven: Mystical Archive,Vampiric Tutor (JP Alternate Art),Vampiric Tutor JP Alternate Art,https://www.tcgplayer.com/product/686555/magic-secrets-of-strixhaven-mystical-archive-vampiric-tutor-jp-alternate-art,Normal,153.73,179.99,159.92
686556,Secrets of Strixhaven: Mystical Archive,Vampiric Tutor (JP Alternate Art) (Silver Scroll Foil),Vampiric Tutor JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/686556/magic-secrets-of-strixhaven-mystical-archive-vampiric-tutor-jp-alternate-art-silver-scroll-foil,Foil,770.78,899.99,817.88
686637,Secrets of Strixhaven: Mystical Archive,Force of Will,Force of Will,https://www.tcgplayer.com/product/686637/magic-secrets-of-strixhaven-mystical-archive-force-of-will,Normal,62.36,74.99,68.6
686640,Secrets of Strixhaven: Mystical Archive,Force of Will (JP Alternate Art),Force of Will JP Alternate Art,https://www.tcgplayer.com/product/686640/magic-secrets-of-strixhaven-mystical-archive-force-of-will-jp-alternate-art,Normal,189.0,238.03,195.51
688820,Secrets of Strixhaven: Mystical Archive,Pongify (JP Alternate Art) (Silver Scroll Foil),Pongify JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/688820/magic-secrets-of-strixhaven-mystical-archive-pongify-jp-alternate-art-silver-scroll-foil,Foil,39.58,49.07,41.04
688832,Secrets of Strixhaven: Mystical Archive,Ad Nauseam (JP Alternate Art),Ad Nauseam JP Alternate Art,https://www.tcgplayer.com/product/688832/magic-secrets-of-strixhaven-mystical-archive-ad-nauseam-jp-alternate-art,Normal,43.83,51.52,47.18
688833,Secrets of Strixhaven: Mystical Archive,Ad Nauseam (JP Alternate Art) (Silver Scroll Foil),Ad Nauseam JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/688833/magic-secrets-of-strixhaven-mystical-archive-ad-nauseam-jp-alternate-art-silver-scroll-foil,Foil,300.0,350.0,321.97
688834,Secrets of Strixhaven: Mystical Archive,Akroma's Will (JP Alternate Art) (Silver Scroll Foil),Akromas Will JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/688834/magic-secrets-of-strixhaven-mystical-archive-akromas-will-jp-alternate-art-silver-scroll-foil,Foil,104.99,131.63,107.3
688840,Secrets of Strixhaven: Mystical Archive,Armageddon (JP Alternate Art) (Silver Scroll Foil),Armageddon JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/688840/magic-secrets-of-strixhaven-mystical-archive-armageddon-jp-alternate-art-silver-scroll-foil,Foil,62.07,74.99,62.07
688845,Secrets of Strixhaven: Mystical Archive,Awaken the Woods (JP Alternate Art) (Silver Scroll Foil),Awaken the Woods JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/688845/magic-secrets-of-strixhaven-mystical-archive-awaken-the-woods-jp-alternate-art-silver-scroll-foil,Foil,123.99,149.99,130.1
688846,Secrets of Strixhaven: Mystical Archive,Berserk (JP Alternate Art) (Silver Scroll Foil),Berserk JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/688846/magic-secrets-of-strixhaven-mystical-archive-berserk-jp-alternate-art-silver-scroll-foil,Foil,67.0,80.06,69.38
688878,Secrets of Strixhaven: Mystical Archive,Living End (JP Alternate Art) (Silver Scroll Foil),Living End JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/688878/magic-secrets-of-strixhaven-mystical-archive-living-end-jp-alternate-art-silver-scroll-foil,Foil,81.5,104.99,88.73
688879,Secrets of Strixhaven: Mystical Archive,Crackle with Power (JP Alternate Art) (Silver Scroll Foil),Crackle with Power JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/688879/magic-secrets-of-strixhaven-mystical-archive-crackle-with-power-jp-alternate-art-silver-scroll-foil,Foil,65.48,74.0,68.26
688890,Secrets of Strixhaven: Mystical Archive,Crop Rotation (JP Alternate Art) (Silver Scroll Foil),Crop Rotation JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/688890/magic-secrets-of-strixhaven-mystical-archive-crop-rotation-jp-alternate-art-silver-scroll-foil,Foil,155.0,189.64,171.52
688894,Secrets of Strixhaven: Mystical Archive,Culling the Weak (JP Alternate Art) (Silver Scroll Foil),Culling the Weak JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/688894/magic-secrets-of-strixhaven-mystical-archive-culling-the-weak-jp-alternate-art-silver-scroll-foil,Foil,80.04,99.0,86.37
688904,Secrets of Strixhaven: Mystical Archive,Preordain (JP Alternate Art) (Silver Scroll Foil),Preordain JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/688904/magic-secrets-of-strixhaven-mystical-archive-preordain-jp-alternate-art-silver-scroll-foil,Foil,68.0,84.99,75.82
688906,Secrets of Strixhaven: Mystical Archive,Daze (JP Alternate Art) (Silver Scroll Foil),Daze JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/688906/magic-secrets-of-strixhaven-mystical-archive-daze-jp-alternate-art-silver-scroll-foil,Foil,48.68,59.0,51.57
688907,Secrets of Strixhaven: Mystical Archive,Dismember (JP Alternate Art) (Silver Scroll Foil),Dismember JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/688907/magic-secrets-of-strixhaven-mystical-archive-dismember-jp-alternate-art-silver-scroll-foil,Foil,46.55,57.71,48.09
688916,Secrets of Strixhaven: Mystical Archive,Pyretic Ritual (JP Alternate Art) (Silver Scroll Foil),Pyretic Ritual JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/688916/magic-secrets-of-strixhaven-mystical-archive-pyretic-ritual-jp-alternate-art-silver-scroll-foil,Foil,79.89,84.85,81.65
688945,Secrets of Strixhaven: Mystical Archive,Winds of Abandon (JP Alternate Art) (Silver Scroll Foil),Winds of Abandon JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/688945/magic-secrets-of-strixhaven-mystical-archive-winds-of-abandon-jp-alternate-art-silver-scroll-foil,Foil,65.0,78.38,70.27
688963,Secrets of Strixhaven: Mystical Archive,Spell Pierce (JP Alternate Art) (Silver Scroll Foil),Spell Pierce JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/688963/magic-secrets-of-strixhaven-mystical-archive-spell-pierce-jp-alternate-art-silver-scroll-foil,Foil,43.68,54.34,48.71
689151,Secrets of Strixhaven: Mystical Archive,Jeska's Will,Jeskas Will,https://www.tcgplayer.com/product/689151/magic-secrets-of-strixhaven-mystical-archive-jeskas-will,Foil,61.35,73.49,64.58
689155,Secrets of Strixhaven: Mystical Archive,Jeska's Will (JP Alternate Art),Jeskas Will JP Alternate Art,https://www.tcgplayer.com/product/689155/magic-secrets-of-strixhaven-mystical-archive-jeskas-will-jp-alternate-art,Normal,78.99,99.38,88.08
689156,Secrets of Strixhaven: Mystical Archive,Brain Freeze (JP Alternate Art) (Silver Scroll Foil),Brain Freeze JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/689156/magic-secrets-of-strixhaven-mystical-archive-brain-freeze-jp-alternate-art-silver-scroll-foil,Foil,86.72,98.99,91.14
689157,Secrets of Strixhaven: Mystical Archive,Jeska's Will (JP Alternate Art) (Silver Scroll Foil),Jeskas Will JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/689157/magic-secrets-of-strixhaven-mystical-archive-jeskas-will-jp-alternate-art-silver-scroll-foil,Foil,421.82,510.0,425.52
689280,Secrets of Strixhaven: Mystical Archive,Angel's Grace (JP Alternate Art) (Silver Scroll Foil),Angels Grace JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/689280/magic-secrets-of-strixhaven-mystical-archive-angels-grace-jp-alternate-art-silver-scroll-foil,Foil,49.44,59.62,54.26
689340,Secrets of Strixhaven: Mystical Archive,Sleight of Hand (JP Alternate Art) (Silver Scroll Foil),Sleight of Hand JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/689340/magic-secrets-of-strixhaven-mystical-archive-sleight-of-hand-jp-alternate-art-silver-scroll-foil,Foil,32.99,39.99,37.06
689345,Secrets of Strixhaven: Mystical Archive,Cyclonic Rift,Cyclonic Rift,https://www.tcgplayer.com/product/689345/magic-secrets-of-strixhaven-mystical-archive-cyclonic-rift,Foil,35.97,46.82,41.56
689348,Secrets of Strixhaven: Mystical Archive,Cyclonic Rift (JP Alternate Art),Cyclonic Rift JP Alternate Art,https://www.tcgplayer.com/product/689348/magic-secrets-of-strixhaven-mystical-archive-cyclonic-rift-jp-alternate-art,Normal,102.99,116.12,109.23
689350,Secrets of Strixhaven: Mystical Archive,Cyclonic Rift (JP Alternate Art) (Silver Scroll Foil),Cyclonic Rift JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/689350/magic-secrets-of-strixhaven-mystical-archive-cyclonic-rift-jp-alternate-art-silver-scroll-foil,Foil,428.0,496.39,438.46
689363,Secrets of Strixhaven: Mystical Archive,Sheoldred's Edict (JP Alternate Art) (Silver Scroll Foil),Sheoldreds Edict JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/689363/magic-secrets-of-strixhaven-mystical-archive-sheoldreds-edict-jp-alternate-art-silver-scroll-foil,Foil,46.68,55.0,48.18
690167,Secrets of Strixhaven: Mystical Archive,Triumph of the Hordes (JP Alternate Art) (Silver Scroll Foil),Triumph of the Hordes JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/690167/magic-secrets-of-strixhaven-mystical-archive-triumph-of-the-hordes-jp-alternate-art-silver-scroll-foil,Foil,71.5,87.81,81.07
690168,Secrets of Strixhaven: Mystical Archive,Veil of Summer (JP Alternate Art) (Silver Scroll Foil),Veil of Summer JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/690168/magic-secrets-of-strixhaven-mystical-archive-veil-of-summer-jp-alternate-art-silver-scroll-foil,Foil,82.01,97.09,86.08
690171,Secrets of Strixhaven: Mystical Archive,Flusterstorm (JP Alternate Art) (Silver Scroll Foil),Flusterstorm JP Alternate Art Silver Scroll Foil,https://www.tcgplayer.com/product/690171/magic-secrets-of-strixhaven-mystical-archive-flusterstorm-jp-alternate-art-silver-scroll-foil,Foil,275.0,306.32,278.46
679068,Commander: Teenage Mutant Ninja Turtles,"Leonardo, the Balance (0083) (Borderless) (Surge Foil)",Leonardo the Balance 0083 Borderless Surge Foil,https://www.tcgplayer.com/product/679068/magic-commander-teenage-mutant-ninja-turtles-leonardo-the-balance-0083-borderless-surge-foil,Foil,286.01,308.46,293.77
679094,Commander: Teenage Mutant Ninja Turtles,"Donatello, the Brains (0085) (Borderless) (Surge Foil)",Donatello the Brains 0085 Borderless Surge Foil,https://www.tcgplayer.com/product/679094/magic-commander-teenage-mutant-ninja-turtles-donatello-the-brains-0085-borderless-surge-foil,Foil,169.0,192.73,182.16
679113,Commander: Teenage Mutant Ninja Turtles,"Shredder, Shadow Master (Borderless) (Surge Foil)",Shredder Shadow Master Borderless Surge Foil,https://www.tcgplayer.com/product/679113/magic-commander-teenage-mutant-ninja-turtles-shredder-shadow-master-borderless-surge-foil,Foil,110.0,128.5,116.55
679115,Commander: Teenage Mutant Ninja Turtles,"Splinter, the Mentor (0089) (Borderless) (Surge Foil)",Splinter the Mentor 0089 Borderless Surge Foil,https://www.tcgplayer.com/product/679115/magic-commander-teenage-mutant-ninja-turtles-splinter-the-mentor-0089-borderless-surge-foil,Foil,114.97,137.88,123.38
679137,Commander: Teenage Mutant Ninja Turtles,"Raphael, the Muscle (0091) (Borderless) (Surge Foil)",Raphael the Muscle 0091 Borderless Surge Foil,https://www.tcgplayer.com/product/679137/magic-commander-teenage-mutant-ninja-turtles-raphael-the-muscle-0091-borderless-surge-foil,Foil,222.4,259.99,233.68
679162,Commander: Teenage Mutant Ninja Turtles,"Michelangelo, the Heart (0092) (Borderless) (Surge Foil)",Michelangelo the Heart 0092 Borderless Surge Foil,https://www.tcgplayer.com/product/679162/magic-commander-teenage-mutant-ninja-turtles-michelangelo-the-heart-0092-borderless-surge-foil,Foil,257.91,289.19,265.72
679164,Commander: Teenage Mutant Ninja Turtles,Ninja Pizza (Borderless) (Surge Foil),Ninja Pizza Borderless Surge Foil,https://www.tcgplayer.com/product/679164/magic-commander-teenage-mutant-ninja-turtles-ninja-pizza-borderless-surge-foil,Foil,75.0,88.0,84.09
679192,Commander: Teenage Mutant Ninja Turtles,Heroes in a Half Shell (0096) (Borderless) (Surge Foil),Heroes in a Half Shell 0096 Borderless Surge Foil,https://www.tcgplayer.com/product/679192/magic-commander-teenage-mutant-ninja-turtles-heroes-in-a-half-shell-0096-borderless-surge-foil,Foil,323.0,355.61,325.57
679796,Commander: Teenage Mutant Ninja Turtles,"April O'Neil, Live on the Scene (Borderless) (Surge Foil)",April ONeil Live on the Scene Borderless Surge Foil,https://www.tcgplayer.com/product/679796/magic-commander-teenage-mutant-ninja-turtles-april-oneil-live-on-the-scene-borderless-surge-foil,Foil,74.0,84.59,78.99
679797,Commander: Teenage Mutant Ninja Turtles,"Krang, the All-Powerful (Borderless) (Surge Foil)",Krang the All Powerful Borderless Surge Foil,https://www.tcgplayer.com/product/679797/magic-commander-teenage-mutant-ninja-turtles-krang-the-all-powerful-borderless-surge-foil,Foil,41.95,48.29,45.32
679819,Commander: Teenage Mutant Ninja Turtles,"Bebop, Skull & Crossbones (Borderless) (Surge Foil)",Bebop Skull and Crossbones Borderless Surge Foil,https://www.tcgplayer.com/product/679819/magic-commander-teenage-mutant-ninja-turtles-bebop-skull-and-crossbones-borderless-surge-foil,Foil,39.99,53.89,50.68
679871,Commander: Teenage Mutant Ninja Turtles,Big Mother Mouser (Borderless) (Surge Foil),Big Mother Mouser Borderless Surge Foil,https://www.tcgplayer.com/product/679871/magic-commander-teenage-mutant-ninja-turtles-big-mother-mouser-borderless-surge-foil,Foil,45.0,49.99,48.33
679874,Commander: Teenage Mutant Ninja Turtles,"Rocksteady, Mutant Marauder (Borderless) (Surge Foil)",Rocksteady Mutant Marauder Borderless Surge Foil,https://www.tcgplayer.com/product/679874/magic-commander-teenage-mutant-ninja-turtles-rocksteady-mutant-marauder-borderless-surge-foil,Foil,48.99,56.93,51.29
679875,Commander: Teenage Mutant Ninja Turtles,Super Combo (Borderless) (Surge Foil),Super Combo Borderless Surge Foil,https://www.tcgplayer.com/product/679875/magic-commander-teenage-mutant-ninja-turtles-super-combo-borderless-surge-foil,Foil,38.52,45.2,41.71
680797,Commander: Teenage Mutant Ninja Turtles,"Irma, Part-Time Mutant (Surge Foil)",Irma Part Time Mutant Surge Foil,https://www.tcgplayer.com/product/680797/magic-commander-teenage-mutant-ninja-turtles-irma-part-time-mutant-surge-foil,Foil,44.28,50.0,45.81
657858,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles - Turtle Team-Up,Teenage Mutant Ninja Turtles Turtle Team Up,https://www.tcgplayer.com/product/657858/magic-teenage-mutant-ninja-turtles-teenage-mutant-ninja-turtles-turtle-team-up,Normal,38.26,49.22,39.68
657860,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles - Draft Night,Teenage Mutant Ninja Turtles Draft Night,https://www.tcgplayer.com/product/657860/magic-teenage-mutant-ninja-turtles-teenage-mutant-ninja-turtles-draft-night,Normal,70.0,96.84,73.79
679098,Teenage Mutant Ninja Turtles,Super Shredder (Borderless),Super Shredder Borderless,https://www.tcgplayer.com/product/679098/magic-teenage-mutant-ninja-turtles-super-shredder-borderless,Foil,34.2,47.01,39.05
684669,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles - Tin (Michelangelo),Teenage Mutant Ninja Turtles Tin Michelangelo,https://www.tcgplayer.com/product/684669/magic-teenage-mutant-ninja-turtles-teenage-mutant-ninja-turtles-tin-michelangelo,Normal,20.0,37.73,37.41
684673,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles - Tin (Shredder),Teenage Mutant Ninja Turtles Tin Shredder,https://www.tcgplayer.com/product/684673/magic-teenage-mutant-ninja-turtles-teenage-mutant-ninja-turtles-tin-shredder,Normal,25.0,39.69,37.01
684674,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles - Tin [Set of 5],Teenage Mutant Ninja Turtles Tin Set of 5,https://www.tcgplayer.com/product/684674/magic-teenage-mutant-ninja-turtles-teenage-mutant-ninja-turtles-tin-set-of-5,Normal,98.09,114.5,146.46
656343,Lorwyn Eclipsed,Lorwyn Eclipsed - Draft Night,Lorwyn Eclipsed Draft Night,https://www.tcgplayer.com/product/656343/magic-lorwyn-eclipsed-lorwyn-eclipsed-draft-night,Normal,72.58,95.0,75.03
672271,Promo Pack: Lorwyn Eclipsed,Bitterbloom Bearer,Bitterbloom Bearer,https://www.tcgplayer.com/product/672271/magic-promo-pack-lorwyn-eclipsed-bitterbloom-bearer,Foil,21.7,38.33,40.3
673730,Promo Pack: Lorwyn Eclipsed,Ocelot Pride,Ocelot Pride,https://www.tcgplayer.com/product/673730/magic-promo-pack-lorwyn-eclipsed-ocelot-pride,Foil,44.99,49.97,42.49
648716,Avatar: The Last Airbender,Avatar: The Last Airbender - Scene Box (Tea Time at the Jasmine Dragon),Avatar The Last Airbender Scene Box Tea Time at the Jasmine Dragon,https://www.tcgplayer.com/product/648716/magic-avatar-the-last-airbender-avatar-the-last-airbender-scene-box-tea-time-at-the-jasmine-dragon,Normal,41.99,50.17,44.81
648717,Avatar: The Last Airbender,Avatar: The Last Airbender - Scene Box [Set of 2],Avatar The Last Airbender Scene Box Set of 2,https://www.tcgplayer.com/product/648717/magic-avatar-the-last-airbender-avatar-the-last-airbender-scene-box-set-of-2,Normal,59.95,97.36,85.9
648744,Avatar: The Last Airbender,Fire Lord Zuko (Borderless) (Neon Ink Foil),Fire Lord Zuko Borderless Neon Ink Foil,https://www.tcgplayer.com/product/648744/magic-avatar-the-last-airbender-fire-lord-zuko-borderless-neon-ink-foil,Foil,525.0,574.41,435.16
648745,Avatar: The Last Airbender,"Katara, the Fearless (Borderless) (Neon Ink Foil)",Katara the Fearless Borderless Neon Ink Foil,https://www.tcgplayer.com/product/648745/magic-avatar-the-last-airbender-katara-the-fearless-borderless-neon-ink-foil,Foil,598.0,635.0,453.01
648746,Avatar: The Last Airbender,"Toph, the First Metalbender (Borderless) (Neon Ink Foil)",Toph the First Metalbender Borderless Neon Ink Foil,https://www.tcgplayer.com/product/648746/magic-avatar-the-last-airbender-toph-the-first-metalbender-borderless-neon-ink-foil,Foil,1149.99,1155.0,899.96
660516,Avatar: The Last Airbender,"Wan Shi Tong, Librarian",Wan Shi Tong Librarian,https://www.tcgplayer.com/product/660516/magic-avatar-the-last-airbender-wan-shi-tong-librarian,Normal,35.0,41.4,37.81
660517,Avatar: The Last Airbender,"Wan Shi Tong, Librarian (Borderless)",Wan Shi Tong Librarian Borderless,https://www.tcgplayer.com/product/660517/magic-avatar-the-last-airbender-wan-shi-tong-librarian-borderless,Normal,59.0,70.19,63.61
660570,Avatar: The Last Airbender,Badgermole Cub,Badgermole Cub,https://www.tcgplayer.com/product/660570/magic-avatar-the-last-airbender-badgermole-cub,Foil,55.18,66.41,60.44
660571,Avatar: The Last Airbender,Badgermole Cub (Borderless),Badgermole Cub Borderless,https://www.tcgplayer.com/product/660571/magic-avatar-the-last-airbender-badgermole-cub-borderless,Normal,63.0,76.0,71.16
660604,Avatar: The Last Airbender,"Ozai, the Phoenix King (0311) (Borderless)",Ozai the Phoenix King 0311 Borderless,https://www.tcgplayer.com/product/660604/magic-avatar-the-last-airbender-ozai-the-phoenix-king-0311-borderless,Foil,47.99,53.01,49.21
661970,Avatar: The Last Airbender,"Aang, Swift Savior (Borderless) (Neon Ink Foil)",Aang Swift Savior Borderless Neon Ink Foil,https://www.tcgplayer.com/product/661970/magic-avatar-the-last-airbender-aang-swift-savior-borderless-neon-ink-foil,Foil,595.66,675.0,524.78
660518,Avatar: The Last Airbender: Eternal-Legal,Force of Negation (Borderless),Force of Negation Borderless,https://www.tcgplayer.com/product/660518/magic-avatar-the-last-airbender-eternal-legal-force-of-negation-borderless,Foil,49.05,60.06,51.63
660577,Avatar: The Last Airbender: Eternal-Legal,The Banyan Tree - The Great Henge (Borderless),The Banyan Tree The Great Henge Borderless,https://www.tcgplayer.com/product/660577/magic-avatar-the-last-airbender-eternal-legal-the-banyan-tree-the-great-henge-borderless,Foil,69.73,81.27,72.55
660581,Avatar: The Last Airbender: Eternal-Legal,"Toph, Earthbending Master",Toph Earthbending Master,https://www.tcgplayer.com/product/660581/magic-avatar-the-last-airbender-eternal-legal-toph-earthbending-master,Foil,42.0,46.65,46.35
661947,Avatar: The Last Airbender: Eternal-Legal,Aang's Shelter - Teferi's Protection (Borderless),Aangs Shelter Teferis Protection Borderless,https://www.tcgplayer.com/product/661947/magic-avatar-the-last-airbender-eternal-legal-aangs-shelter-teferis-protection-borderless,Foil,48.75,64.21,52.8
662785,Avatar: The Last Airbender: Eternal-Legal,"Toph, Earthbending Master (Extended Art)",Toph Earthbending Master Extended Art,https://www.tcgplayer.com/product/662785/magic-avatar-the-last-airbender-eternal-legal-toph-earthbending-master-extended-art,Normal,43.93,52.1,48.73
651373,Marvel Universe Eternal-Legal,Reanimate (Borderless),Reanimate Borderless,https://www.tcgplayer.com/product/651373/magic-marvel-universe-eternal-legal-reanimate-borderless,Foil,37.99,49.9,40.69
651905,Marvel Universe Eternal-Legal,Opposition Agent (Borderless),Opposition Agent Borderless,https://www.tcgplayer.com/product/651905/magic-marvel-universe-eternal-legal-opposition-agent-borderless,Foil,35.0,44.49,41.38
668471,Marvel Universe Eternal-Legal,Extinction Event (Borderless),Extinction Event Borderless,https://www.tcgplayer.com/product/668471/magic-marvel-universe-eternal-legal-extinction-event-borderless,Normal,79.99,79.99,59.99
